Date,Open,High,Low,Close,Adj Close,Volume
5/24/2017,647.611267,650.68219,641.469482,642.757324,628.315857,6611691
5/25/2017,643.896484,650.038269,642.138184,645.109985,630.615662,11963002
5/26/2017,645.852966,665.888062,643.896484,662.371399,647.489136,9890146
5/29/2017,662.222778,676.314209,661.529358,672.079346,656.979065,11086441
5/30/2017,671.584045,675.942749,667.918823,673.292847,658.165344,4457308
5/31/2017,677.08197,677.55249,661.628418,664.05542,649.135376,7579368
6/1/2017,660.092957,663.708679,655.288513,657.888855,643.107422,4399971
6/2/2017,661.232178,663.064819,652.316711,656.155273,641.41272,5304943
6/5/2017,656.898254,664.203979,651.74707,658.433716,643.639954,5000365
6/6/2017,660.712097,660.712097,649.344849,650.236389,635.626831,4426274
6/7/2017,649.443909,664.699341,648.354248,663.213379,648.312256,5168439
6/8/2017,663.708679,666.086182,657.789795,659.597656,644.777832,3647290
6/9/2017,666.234741,670.122925,659.250977,661.578918,646.7146,6385564
6/12/2017,657.046875,658.631836,652.316711,653.530212,638.84668,3891567
6/13/2017,654.099792,657.269714,649.344849,651.00415,636.377319,2780692
6/14/2017,651.771851,673.614807,651.771851,672.376526,657.269531,24431465
6/15/2017,673.614807,690.9505,673.169006,685.477356,670.075989,13056205
6/16/2017,688.028198,691.346741,678.22113,687.879578,672.424316,15096065
6/19/2017,688.572998,701.252808,688.572998,698.008606,682.325745,7031853
6/20/2017,697.884766,704.37323,697.117004,699.544006,683.82666,4680750
6/21/2017,697.290405,707.295532,695.532043,704.32373,688.498962,9226522
6/22/2017,708.013733,715.913879,707.146973,709.598694,693.655457,10207734
6/23/2017,711.257996,714.229797,708.583313,711.183716,695.204773,14372622
6/27/2017,709.276794,714.725098,705.809631,711.827576,695.834229,15040990
6/28/2017,713.214417,713.214417,691.2229,692.684021,677.120789,7184538
6/29/2017,693.427002,698.380066,688.523499,689.811279,674.312561,5952538
6/30/2017,689.464539,689.662659,681.069153,683.520935,668.163574,3606284
7/3/2017,687.582397,690.80188,679.063171,684.040955,668.671936,4243619
7/4/2017,688.473938,706.849792,687.978638,704.29895,688.474731,8683942
7/5/2017,708.013733,716.929199,705.314331,714.551758,698.497192,12556953
7/6/2017,717.54834,718.192261,712.248596,714.502258,698.448792,6271927
7/7/2017,714.725098,741.843079,713.239197,738.574036,721.979736,16542604
7/10/2017,740.530518,743.403259,737.558655,739.416077,722.802795,1617344
7/11/2017,743.45282,745.136841,736.518555,740.159058,723.529114,9689441
